Title	Language	Date_of_edition	ESTC_ID	VIAF_ID	Author_name	First_line	URL
Written at Rossana. November 18, 1799.	eng	1811		19940756	Tighe, Mary	OH, my rash hand! what hast thou idly done? 	http://www.eighteenthcenturypoetry.org/works/pmt18-w0140.shtml
Written at Rossana.	eng	1811		19940756	Tighe, Mary	DEAR chesnut bower, I hail thy secret shade,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0150.shtml
Written at the Eagle's Nest, Killarney. July 26, 1800.	eng	1811		19940756	Tighe, Mary	HERE let us rest, while with meridan blaze	http://www.eighteenthcenturypoetry.org/works/pmt18-w0160.shtml
Written at Killarney. July, 20 1800.	eng	1811		19940756	Tighe, Mary	How soft the pause! the notes melodious cease,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0170.shtml
On Leaving Killarney. August 5, 1800.	eng	1811		19940756	Tighe, Mary	FAREWEL, sweet scenes! pensive once more I turn	http://www.eighteenthcenturypoetry.org/works/pmt18-w0180.shtml
To Death.	eng	1811		19940756	Tighe, Mary	O THOU most terrible, most dreaded power,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0190.shtml
To W. P. Esq. Avondale.	eng	1811		19940756	Tighe, Mary	WE wish for thee, dear friend! for summer eve	http://www.eighteenthcenturypoetry.org/works/pmt18-w0200.shtml
Addressed to My Brother. 1805.	eng	1811		19940756	Tighe, Mary	BROTHER beloved! if health shall smile again	http://www.eighteenthcenturypoetry.org/works/pmt18-w0210.shtml
Address to My Harp.	eng	1811		19940756	Tighe, Mary	OH, my loved Harp! companion dear! 	http://www.eighteenthcenturypoetry.org/works/pmt18-w0220.shtml
Morning.	eng	1811		19940756	Tighe, Mary	O MORN! I hail thy soft, enchanting breezes,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0230.shtml
The Vartree.	eng	1811		19940756	Tighe, Mary	SWEET are thy banks, O Vartree! when at morn	http://www.eighteenthcenturypoetry.org/works/pmt18-w0240.shtml
A Faithful Friend is the Medicine of Life. SON OF SIRACH.	eng	1811		19940756	Tighe, Mary	IN the dreams of delight, which with ardour we seek,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0250.shtml
Verses Written at the Commencement of Spring. — 1802.	eng	1811		19940756	Tighe, Mary	OH, breathe once more upon my brow,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0260.shtml
To the Memory of Margaret Tighe: TAKEN FROM US JUNE 7TH, 1804. — ÆTAT 85.	eng	1811		19940756	Tighe, Mary	SWEET, placid Spirit! blest, supremely blest,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0270.shtml
Verses Written in Sickness. December, 1804.	eng	1811		19940756	Tighe, Mary	O THOU, whom Folly's votaries slight,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0280.shtml
Pleasure.	eng	1811		19940756	Tighe, Mary	AH, syren Pleasure! when thy flattering strains	http://www.eighteenthcenturypoetry.org/works/pmt18-w0290.shtml
Written for Her Niece S. K.	eng	1811		19940756	Tighe, Mary	SWEETEST! if thy fairy hand	http://www.eighteenthcenturypoetry.org/works/pmt18-w0300.shtml
To Fortune.	eng	1811		19940756	Tighe, Mary	UNSTABLE Goddess! why, with care severe,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0310.shtml
The Picture. WRITTEN FOR ANGELA.	eng	1811		19940756	Tighe, Mary	YES, these are the features already imprest	http://www.eighteenthcenturypoetry.org/works/pmt18-w0320.shtml
The Shawl's Petition, to Lady Asgill.	eng	1811		19940756	Tighe, Mary	OH, fairer than the fairest forms	http://www.eighteenthcenturypoetry.org/works/pmt18-w0330.shtml
To Lady Charlemont, in Return for Her Presents of Flowers	eng	1811		19940756	Tighe, Mary	YES, though the sullen east-wind storm,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0340.shtml
Written at West-Aston. June, 1808.	eng	1811		19940756	Tighe, Mary	YES, I remember the dear suffering saint,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0350.shtml
Bryan Byrne, of Glenmalure.	eng	1811		19940756	Tighe, Mary	BRIGHT shines the morn o'er Carickmure,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0360.shtml
Imitated from Jeremiah. — Chap: xxxi. v. 15.	eng	1811		19940756	Tighe, Mary	HARK, the voice of loud lament	http://www.eighteenthcenturypoetry.org/works/pmt18-w0370.shtml
Hagar in the Desert.	eng	1811		19940756	Tighe, Mary	INJURED, hopeless, faint, and weary,	http://www.eighteenthcenturypoetry.org/works/pmt18-w0380.shtml
The Lily. May, 1809.	eng	1811		19940756	Tighe, Mary	How withered, perished seems the form	http://www.eighteenthcenturypoetry.org/works/pmt18-w0390.shtml
Sonnet Written at Woodstock, in the County of Kilkenny, the Seat of William Tighe. June 30, 1809.	eng	1811		19940756	Tighe, Mary	SWEET, pious Muse! whose chastely graceful form	http://www.eighteenthcenturypoetry.org/works/pmt18-w0400.shtml
On Receiving a Branch of Mezereon Which Flowered at Woodstock. DECEMBER, 1809.	eng	1811		19940756	Tighe, Mary	ODOURS of Spring, my sense ye charm	http://www.eighteenthcenturypoetry.org/works/pmt18-w0410.shtml
The Choice.	eng	1724	N21233	39721401	Pomfret, John	If Heaven the grateful Liberty would give,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0010.shtml
LOVE Triumphant over REASON. A Vision.	eng	1724	N21233	39721401	Pomfret, John	Tho' gloomy Thoughts disturb'd my anxious Breast,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0020.shtml
The Fortunate Complaint.	eng	1724	N21233	39721401	Pomfret, John	As Strephon in a wither'd Cypress Shade,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0030.shtml
Strephon's Love for Delia justified: In an Epistle to Celadon.	eng	1724	N21233	39721401	Pomfret, John	All Men have Follies, which they blindly trace	http://www.eighteenthcenturypoetry.org/works/ppo24-w0040.shtml
An Epistle to Delia.	eng	1724	N21233	39721401	Pomfret, John	As those, who hope hereafter Heaven to share,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0050.shtml
A Pastoral Essay on the Death of Queen Mary, Anno, 1694.	eng	1724	N21233	39721401	Pomfret, John	As gentle Strephon to his Fold convey'd	http://www.eighteenthcenturypoetry.org/works/ppo24-w0060.shtml
To his Friend under Affliction.	eng	1724	N21233	39721401	Pomfret, John	None lives in this tumultuous State of things,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0070.shtml
To another Friend under Affliction.	eng	1724	N21233	39721401	Pomfret, John	Since the first Man by Disobedience fell	http://www.eighteenthcenturypoetry.org/works/ppo24-w0080.shtml
To his Friend inclin'd to Marry.	eng	1724	N21233	39721401	Pomfret, John	I would not have you, Strephon, chuse a Mate	http://www.eighteenthcenturypoetry.org/works/ppo24-w0090.shtml
To a Painter, drawing Dorinda's Picture.	eng	1724	N21233	39721401	Pomfret, John	Painter, the utmost of thy Judgment show,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0100.shtml
To the Painter, after he had finish'd Dorinda's Picture.	eng	1724	N21233	39721401	Pomfret, John	Painter, thou hast perform'd what Man can do,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0110.shtml
Cruelty and Lust. An Epistolary Essay.	eng	1724	N21233	39721401	Pomfret, John	Where can the wretched'st of all Creatures fly	http://www.eighteenthcenturypoetry.org/works/ppo24-w0120.shtml
On the Marriage of the Earl of A— with the Countess of S—	eng	1724	N21233	39721401	Pomfret, John	Triumphant Beauty never looks so Gay,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0130.shtml
An Inscription for the Monument of Diana Countess of Oxford and Elgin.	eng	1724	N21233	39721401	Pomfret, John	Who from a Race of noble Heroes came,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0140.shtml
Upon the Divine Attributes. A Pindaric Essay.	eng	1724	N21233	39721401	Pomfret, John	Whence sprung this glorious Frame, or when began	http://www.eighteenthcenturypoetry.org/works/ppo24-w0150.shtml
Eleazer's Lamentation over Jerusalem; paraphrased out of Josephus.	eng	1724	N21233	39721401	Pomfret, John	Alas, Jerusalem! Alas! where's now	http://www.eighteenthcenturypoetry.org/works/ppo24-w0160.shtml
A Prospect of Death. A Pindaric Essay.	eng	1724	N21233	39721401	Pomfret, John	Since we can die but once, and after Death	http://www.eighteenthcenturypoetry.org/works/ppo24-w0170.shtml
On the General Conflagration, and ensuing Judgment. A Pindaric Essay.	eng	1724	N21233	39721401	Pomfret, John	Now the black Days of Universal Doom,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0180.shtml
REASON: A POEM.	eng	1724	N21233	39721401	Pomfret, John	Unhappy Man! who thro' successive Years,	http://www.eighteenthcenturypoetry.org/works/ppo24-w0190.shtml
Dies Novissima: OR, THE LAST EPIPHANY. A Pindarick Ode, on Christ's Second Appearance to Judge the World.	eng	1724	N21233	39721401	Pomfret, John	Adieu, ye toyish Reeds, that once could please	http://www.eighteenthcenturypoetry.org/works/ppo24-w0200.shtml
ON THE FATE OF CAPTAIN G*****	eng	1790	T104666		Carmichael, Rebekah	Sad on the margin of the deep,	http://www.eighteenthcenturypoetry.org/works/prc90-w0010.shtml
THE TWA DOWS	eng	1790	T104666		Carmichael, Rebekah	There were twa dows, upon a day,	http://www.eighteenthcenturypoetry.org/works/prc90-w0020.shtml
A SONG	eng	1790	T104666		Carmichael, Rebekah	At night, when each mortal is laid to repose,	http://www.eighteenthcenturypoetry.org/works/prc90-w0030.shtml
ON THE SUDDEN DEATH OF A YOUNG GENTLEMAN	eng	1790	T104666		Carmichael, Rebekah	The veil of night was drawn aside,	http://www.eighteenthcenturypoetry.org/works/prc90-w0040.shtml
THE TOOTH	eng	1790	T104666		Carmichael, Rebekah	O Look not, lady, with disdain! 	http://www.eighteenthcenturypoetry.org/works/prc90-w0050.shtml
A ROMANTIC SCENE Which happened in the year 1746.	eng	1790	T104666		Carmichael, Rebekah	Phenes and Hero far retir'd,	http://www.eighteenthcenturypoetry.org/works/prc90-w0060.shtml
THE VILLAIN's SOLILOQUY	eng	1790	T104666		Carmichael, Rebekah	Thick gath'ring sorrow crouds around my heart,	http://www.eighteenthcenturypoetry.org/works/prc90-w0070.shtml
ON RECEIVING A POT OF THYME	eng	1790	T104666		Carmichael, Rebekah	Ah Time! thou best, thou dearest gift of heav'n,	http://www.eighteenthcenturypoetry.org/works/prc90-w0080.shtml
AN EPITAPH	eng	1790	T104666		Carmichael, Rebekah	Biron, if e'er thy bosom bled for woe,	http://www.eighteenthcenturypoetry.org/works/prc90-w0090.shtml
WORDS OF COURSE	eng	1790	T104666		Carmichael, Rebekah	Of all your friends, when at your last resource,	http://www.eighteenthcenturypoetry.org/works/prc90-w0100.shtml
ON THE ST BERNARD'S CANARY BIRDS	eng	1790	T104666		Carmichael, Rebekah	Sweet is the subject of my verse,	http://www.eighteenthcenturypoetry.org/works/prc90-w0110.shtml
ON THE BIRTH-DAY OF A YOUNG GENTLEMAN IN THE EAST INDIES	eng	1790	T104666		Carmichael, Rebekah	Methinks the lark with sweeter lay	http://www.eighteenthcenturypoetry.org/works/prc90-w0120.shtml
THE STAR OF EDEN VALE	eng	1790	T104666		Carmichael, Rebekah	Why stands the tear in Jessie's eye? 	http://www.eighteenthcenturypoetry.org/works/prc90-w0130.shtml
A TALE	eng	1790	T104666		Carmichael, Rebekah	Think how welcome dawns Aurora	http://www.eighteenthcenturypoetry.org/works/prc90-w0140.shtml
A SONG	eng	1790	T104666		Carmichael, Rebekah	Saw ye the glens, saw ye the rocks,	http://www.eighteenthcenturypoetry.org/works/prc90-w0150.shtml
WRITTEN IN THE HERMITAGE AT BRAID	eng	1790	T104666		Carmichael, Rebekah	Once, weary of the busy town,	http://www.eighteenthcenturypoetry.org/works/prc90-w0160.shtml
ON MR ******	eng	1790	T104666		Carmichael, Rebekah	I'm not so great a child, misjudging youth,	http://www.eighteenthcenturypoetry.org/works/prc90-w0170.shtml
ON A LATE DISTURBANCE IN THE THEATRE	eng	1790	T104666		Carmichael, Rebekah	When Villain was utter'd by Fennell, around	http://www.eighteenthcenturypoetry.org/works/prc90-w0180.shtml
ON THE STUMP OF AN OLD TREE	eng	1790	T104666		Carmichael, Rebekah	O Moving sight! it wakes the tragic muse;	http://www.eighteenthcenturypoetry.org/works/prc90-w0190.shtml
A NIGHT SCENE	eng	1790	T104666		Carmichael, Rebekah	See Night, all majestic, lean over the hill,	http://www.eighteenthcenturypoetry.org/works/prc90-w0200.shtml
A YOUNG LASS's SOLILOQUY	eng	1790	T104666		Carmichael, Rebekah	An' so it seems it is reported,	http://www.eighteenthcenturypoetry.org/works/prc90-w0210.shtml
ON A REAL INSTANCE OF DISINTERESTED FRIENDSHIP	eng	1790	T104666		Carmichael, Rebekah	Ill skill'd my youthful hand to guide	http://www.eighteenthcenturypoetry.org/works/prc90-w0220.shtml
ON A YOUNG LADY	eng	1790	T104666		Carmichael, Rebekah	Sweet lovely maid, what shall I say,	http://www.eighteenthcenturypoetry.org/works/prc90-w0230.shtml
AN ELEGY	eng	1790	T104666		Carmichael, Rebekah	Matilda was mild as the morn,	http://www.eighteenthcenturypoetry.org/works/prc90-w0240.shtml
A REQUEST	eng	1790	T104666		Carmichael, Rebekah	A Fair one once upon a time,	http://www.eighteenthcenturypoetry.org/works/prc90-w0250.shtml
A SONG	eng	1790	T104666		Carmichael, Rebekah	The morning smiles with soft delight,	http://www.eighteenthcenturypoetry.org/works/prc90-w0260.shtml
TO CAPTAIN ****	eng	1790	T104666		Carmichael, Rebekah	O Thou! unaw'd by principle or pow'r,	http://www.eighteenthcenturypoetry.org/works/prc90-w0270.shtml
THE LOVE-LORN MAID	eng	1790	T104666		Carmichael, Rebekah	Beneath an aged elm's embow'ring shade,	http://www.eighteenthcenturypoetry.org/works/prc90-w0280.shtml
ON A LADY	eng	1790	T104666		Carmichael, Rebekah	For thee, Eliza, darling theme,	http://www.eighteenthcenturypoetry.org/works/prc90-w0290.shtml
A SONG	eng	1790	T104666		Carmichael, Rebekah	It was at night his form divine,	http://www.eighteenthcenturypoetry.org/works/prc90-w0300.shtml
ON MR ****** ACTOR	eng	1790	T104666		Carmichael, Rebekah	GReat child of nature, well you play your part,	http://www.eighteenthcenturypoetry.org/works/prc90-w0310.shtml
THE ILL-FATED LOVER	eng	1790	T104666		Carmichael, Rebekah	On Alpin's mount, by Celin's stream,	http://www.eighteenthcenturypoetry.org/works/prc90-w0320.shtml
WRITTEN IN THE HERMITAGE OF BRAID	eng	1790	T104666		Carmichael, Rebekah	SUrrounded with the shading trees,	http://www.eighteenthcenturypoetry.org/works/prc90-w0330.shtml
THE STRUGGLE	eng	1790	T104666		Carmichael, Rebekah	A Thousand sighs that bursting rise,	http://www.eighteenthcenturypoetry.org/works/prc90-w0340.shtml
A SONG	eng	1790	T104666		Carmichael, Rebekah	When the lovely young Edwin was laid to repose,	http://www.eighteenthcenturypoetry.org/works/prc90-w0350.shtml
EPIGRAM	eng	1790	T104666		Carmichael, Rebekah	Curse on their malice! angry Damon cries,	http://www.eighteenthcenturypoetry.org/works/prc90-w0360.shtml
ON A YOUNG GENTLEMAN's RETURN FROM JAMAICA	eng	1790	T104666		Carmichael, Rebekah	Ye winds, ye waves, ye stormy seas,	http://www.eighteenthcenturypoetry.org/works/prc90-w0370.shtml
THE EMPTY PURSE	eng	1790	T104666		Carmichael, Rebekah	What all despise, and all agree to curse,	http://www.eighteenthcenturypoetry.org/works/prc90-w0380.shtml
A HYMN	eng	1790	T104666		Carmichael, Rebekah	AUthor of life and light, Great Power above! 	http://www.eighteenthcenturypoetry.org/works/prc90-w0390.shtml
AN ADDRESS TO NIGHT	eng	1790	T104666		Carmichael, Rebekah	Hail solemn Night, ye glitt'ring lamps of Heav'n,	http://www.eighteenthcenturypoetry.org/works/prc90-w0400.shtml
ON A YOUNG LADY, WHO ASKED A NECKLACE OF A GENTLEMAN's HAIR, AND WAS REFUSED	eng	1790	T104666		Carmichael, Rebekah	And is it thus, Miranda cried,	http://www.eighteenthcenturypoetry.org/works/prc90-w0410.shtml
EPIGRAM	eng	1790	T104666		Carmichael, Rebekah	A Friend of mine the other day,	http://www.eighteenthcenturypoetry.org/works/prc90-w0420.shtml
EPITAPH	eng	1790	T104666		Carmichael, Rebekah	O Lovely woman, dearer of thy kind,	http://www.eighteenthcenturypoetry.org/works/prc90-w0430.shtml
TO MR *****	eng	1790	T104666		Carmichael, Rebekah	Unus'd to every soothing sound,	http://www.eighteenthcenturypoetry.org/works/prc90-w0440.shtml
ON THE AUTHOR'S BIRTH-DAY	eng	1790	T104666		Carmichael, Rebekah	Thus lowly bending on my parent earth,	http://www.eighteenthcenturypoetry.org/works/prc90-w0450.shtml
A PASTORAL BALLAD. PART THE SECOND.	eng	1775	T100118	9888105	Robinson, Mary	Ye Shepherds who sport on the plain,	http://www.eighteenthcenturypoetry.org/works/pro75-w0010.shtml
ANOTHER.	eng	1775	T100118	9888105	Robinson, Mary	Ye myrtles and woodbines so green,	http://www.eighteenthcenturypoetry.org/works/pro75-w0020.shtml
A PASTORAL ELEGY.	eng	1775	T100118	9888105	Robinson, Mary	Ye nymphs, ah! give ear to my lay,	http://www.eighteenthcenturypoetry.org/works/pro75-w0030.shtml
An ODE to WISDOM.	eng	1775	T100118	9888105	Robinson, Mary	Hail wisdom, goddess of each art,	http://www.eighteenthcenturypoetry.org/works/pro75-w0040.shtml
An ODE to CHARITY.	eng	1775	T100118	9888105	Robinson, Mary	Hail meek-eyed daughter of the sky,	http://www.eighteenthcenturypoetry.org/works/pro75-w0050.shtml
The LINNET'S PETITION.	eng	1775	T100118	9888105	Robinson, Mary	As Stella sat the other day,	http://www.eighteenthcenturypoetry.org/works/pro75-w0060.shtml
A CHARACTER.	eng	1775	T100118	9888105	Robinson, Mary	How very rare my gen'rous friend we find,	http://www.eighteenthcenturypoetry.org/works/pro75-w0070.shtml
Written on the Outside of an HERMITAGE.	eng	1775	T100118	9888105	Robinson, Mary	Stranger beware who'ere thou art,	http://www.eighteenthcenturypoetry.org/works/pro75-w0080.shtml
A CHARACTER.	eng	1775	T100118	9888105	Robinson, Mary	If a perfect form can please,	http://www.eighteenthcenturypoetry.org/works/pro75-w0090.shtml
ODE to VIRTUE.	eng	1775	T100118	9888105	Robinson, Mary	Hail daughter of th'etherial sky,	http://www.eighteenthcenturypoetry.org/works/pro75-w0100.shtml
An EPISTLE to a FRIEND.	eng	1775	T100118	9888105	Robinson, Mary	Permit me dearest girl to send,	http://www.eighteenthcenturypoetry.org/works/pro75-w0110.shtml
On the DEATH of a FRIEND.	eng	1775	T100118	9888105	Robinson, Mary	Adieu, dear Emma; — now, alas! no more,	http://www.eighteenthcenturypoetry.org/works/pro75-w0120.shtml
The WISH.	eng	1775	T100118	9888105	Robinson, Mary	All I ask of bounteous heav'n,	http://www.eighteenthcenturypoetry.org/works/pro75-w0130.shtml
On a FRIEND.	eng	1775	T100118	9888105	Robinson, Mary	A gentle soul, a beauteous form,	http://www.eighteenthcenturypoetry.org/works/pro75-w0140.shtml
On the DEATH of LORD GEORGE LYTTELTON.	eng	1775	T100118	9888105	Robinson, Mary	Ye chrystal streams, ye murm'ring floods,	http://www.eighteenthcenturypoetry.org/works/pro75-w0150.shtml
A CHARACTER.	eng	1775	T100118	9888105	Robinson, Mary	Generous, and good, sincere, and void of art,	http://www.eighteenthcenturypoetry.org/works/pro75-w0160.shtml
ODE to SPRING.	eng	1775	T100118	9888105	Robinson, Mary	No more shall winter's veil be spread,	http://www.eighteenthcenturypoetry.org/works/pro75-w0170.shtml
LETTER to a FRIEND on leaving TOWN.	eng	1775	T100118	9888105	Robinson, Mary	Gladly I leave the town, and all its care,	http://www.eighteenthcenturypoetry.org/works/pro75-w0180.shtml
WRITTEN EXTEMPORE on the PICTURE of a FRIEND.	eng	1775	T100118	9888105	Robinson, Mary	Within this narrow compass is confin'd,	http://www.eighteenthcenturypoetry.org/works/pro75-w0190.shtml
HYMN to VIRTUE.	eng	1775	T100118	9888105	Robinson, Mary	Divine inhabitant of heaven,	http://www.eighteenthcenturypoetry.org/works/pro75-w0200.shtml
SONG.	eng	1775	T100118	9888105	Robinson, Mary	As Cupid wanton, giddy child,	http://www.eighteenthcenturypoetry.org/works/pro75-w0210.shtml
SONG.	eng	1775	T100118	9888105	Robinson, Mary	Ye crystal fountains, softly flow,	http://www.eighteenthcenturypoetry.org/works/pro75-w0220.shtml
On the BIRTH-DAY of a LADY.	eng	1775	T100118	9888105	Robinson, Mary	To hail Louisa, this auspicious day,	http://www.eighteenthcenturypoetry.org/works/pro75-w0230.shtml
To AURELIA on her GOING ABROAD.	eng	1775	T100118	9888105	Robinson, Mary	Farewell, my friend, good angels waft thee o'er,	http://www.eighteenthcenturypoetry.org/works/pro75-w0240.shtml
To LOVE: written extempore.	eng	1775	T100118	9888105	Robinson, Mary	Resistless power, ah! wherefore reign,	http://www.eighteenthcenturypoetry.org/works/pro75-w0250.shtml
The COMPLAINT.	eng	1775	T100118	9888105	Robinson, Mary	Ye verdant greens, ye shady woods,	http://www.eighteenthcenturypoetry.org/works/pro75-w0260.shtml
THOUGHTS on RETIREMENT.	eng	1775	T100118	9888105	Robinson, Mary	Hence pining grief, and black despair,	http://www.eighteenthcenturypoetry.org/works/pro75-w0270.shtml
An ODE to CONTENTMENT.	eng	1775	T100118	9888105	Robinson, Mary	Celestial maid, if on my way,	http://www.eighteenthcenturypoetry.org/works/pro75-w0280.shtml
A SONG.	eng	1775	T100118	9888105	Robinson, Mary	Chloe, 'tis not thy graceful air,	http://www.eighteenthcenturypoetry.org/works/pro75-w0290.shtml
The VISION.	eng	1775	T100118	9888105	Robinson, Mary	As lately musing in a lonely shade,	http://www.eighteenthcenturypoetry.org/works/pro75-w0300.shtml
To MATILDA.	eng	1775	T100118	9888105	Robinson, Mary	Pure and divine, without a fault,	http://www.eighteenthcenturypoetry.org/works/pro75-w0310.shtml
On Friendship.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Friendship (the great pursuit of noble Minds)	http://www.eighteenthcenturypoetry.org/works/pse03-w0010.shtml
The Extacy.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Mount, Mount, my Soul on high,	http://www.eighteenthcenturypoetry.org/works/pse03-w0020.shtml
On the Honourable Robert Boyl's, Notion of Nature.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Tis bravely done, great Boyle has disenthron'd. 	http://www.eighteenthcenturypoetry.org/works/pse03-w0030.shtml
Satyr against the Muses.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	By my abandon'd Muse, I'm not inspir'd,	http://www.eighteenthcenturypoetry.org/works/pse03-w0040.shtml
To the Queen.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	My trembling Muse, with awful Duty press,	http://www.eighteenthcenturypoetry.org/works/pse03-w0050.shtml
The Liberty.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Shall I be one, of those obsequious Fools,	http://www.eighteenthcenturypoetry.org/works/pse03-w0060.shtml
To the Lady Cambell, with a Female Advocate.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Go, fatal Book, yet happy at the last,	http://www.eighteenthcenturypoetry.org/works/pse03-w0070.shtml
On my leaving London, June the 29.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	What cross impetuous Planets govern me,	http://www.eighteenthcenturypoetry.org/works/pse03-w0080.shtml
The Repulse to Alcander.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	What is't you mean, that I am thus approach'd,	http://www.eighteenthcenturypoetry.org/works/pse03-w0090.shtml
To Mr. Norris, on his Idea of Happiness.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	If Pythagorick notions would agree,	http://www.eighteenthcenturypoetry.org/works/pse03-w0100.shtml
The Retreat.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Adieu to all the splendid Gallantry,	http://www.eighteenthcenturypoetry.org/works/pse03-w0110.shtml
To one who in Love, set a Figure.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	In vain alas ye search your artless Books,	http://www.eighteenthcenturypoetry.org/works/pse03-w0120.shtml
To Philaster.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Go perjur'd Youth and court what Nymph you please,	http://www.eighteenthcenturypoetry.org/works/pse03-w0130.shtml
At my leaving Cambridge August the 14th, Extempore.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Cambridge adieu! I ne'er shall see thee more,	http://www.eighteenthcenturypoetry.org/works/pse03-w0140.shtml
To Orabella, Marry'd to an old Man.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Tell me fair Nymph who justly had design'd,	http://www.eighteenthcenturypoetry.org/works/pse03-w0150.shtml
To Alexis, on his absence.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Say, lovely Youth, why all this niceness shown,	http://www.eighteenthcenturypoetry.org/works/pse03-w0160.shtml
A SONG.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Curse on this Virtue Constancy,	http://www.eighteenthcenturypoetry.org/works/pse03-w0170.shtml
Love.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Love, like Original Sin, in all does dwell,	http://www.eighteenthcenturypoetry.org/works/pse03-w0180.shtml
A SONG.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	PHylaster's grown unkind,	http://www.eighteenthcenturypoetry.org/works/pse03-w0190.shtml
To One who said I must not Love.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Bid the fond Mother spill her Infants Blood,	http://www.eighteenthcenturypoetry.org/works/pse03-w0200.shtml
On the death of dear Statyra.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Begone my Muse, Tears quench thy sacred Fire,	http://www.eighteenthcenturypoetry.org/works/pse03-w0210.shtml
On being —— tax'd with Symony.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Hence ye prophane Intruders, what d'e mean,	http://www.eighteenthcenturypoetry.org/works/pse03-w0220.shtml
An occasional Copy, in Answer to Mr. Joshua Barns, Extempore.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Go my proud Muse, yet thanks submissly yield,	http://www.eighteenthcenturypoetry.org/works/pse03-w0230.shtml
Song on Madam S—.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Tho' the Amorous Beau,	http://www.eighteenthcenturypoetry.org/works/pse03-w0240.shtml
The Fate.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Tell me ye partial Power that wound our Hearts	http://www.eighteenthcenturypoetry.org/works/pse03-w0250.shtml
A SONG.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	How pleasant is Love,	http://www.eighteenthcenturypoetry.org/works/pse03-w0260.shtml
On a Gentleman and his Wife visiting a Lady. He sleeping the while. Extempore. Spoke by Morpheus.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Pardon, fair Nymph, I durst exert my Power,	http://www.eighteenthcenturypoetry.org/works/pse03-w0270.shtml
The Vision.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Quite weary'd with the business of the Day,	http://www.eighteenthcenturypoetry.org/works/pse03-w0280.shtml
The Power of Love.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	In this soft Amrous Age now Love is grown,	http://www.eighteenthcenturypoetry.org/works/pse03-w0290.shtml
To Marcella.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	In this so wanton and debaucht an Age,	http://www.eighteenthcenturypoetry.org/works/pse03-w0300.shtml
The Invocation.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	With some auspicious Aid ye Pow'rs above,	http://www.eighteenthcenturypoetry.org/works/pse03-w0310.shtml
On the Author of Religion by Reason, or the Light of Nature a Guide to Divine Truth.	eng	1703	T125148	165909678	Egerton, Sarah Fyge	Hail, modest Author, who obscure do'st lie,	http://www.eighteenthcenturypoetry.org/works/pse03-w0320.shtml
